"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","age_input","area_01","area_02","area_03","area_04","area_05","area_06","area_07","area_08","area_09","area_10_","area_11_","area_12_","area_13_","area_14_","aud_tend_unix","aud_ts","aud_ts_unix","av_cond","condi_1","condi_2","condi_3","condi3","Condition_Id","consent","consent_copy","copy_of_condi","copy_of_condi2","correspondence_","country_current","country_home","enjoy_","Frame Time ","frame_end_unix","frame_rt","gender","interestingness_","Modality_Preference","mood congruency_","move_","Name Audio ","Name Audio _copy_4b49","Name Audio _copy_93a7","Name Audio _copy_bd6f","Name Audio _copy_c958","Name Audio _copy_c96c","Normal Vision ","Normal Vision/Hearing ","Ollen","overall_enjoy","prev_exposure","realWorldLikelihood","completed","crowdsourcing_code","crowdsourcing_subj_id","displayedLanguage","end_time","exp_subject_id","group_name","pixelDensityPerMM","rec_session_id","Screen_Height","Screen_Width","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
2,"Stimulus_set1",1,"task_1","5","11","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","10","","","10","26752","","","","25","","10","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","6","6","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","5","30173","","","","25","","5","5","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","7","2","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","10","25043","","","","30","","10","5","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","8","15","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","75","","","5","13865","","","","5","","5","5","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","9","12","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","60","","","75","37066","","","","60","","40","20","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","10","9","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","90","","","75","64125","","","","71","","75","30","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","11","3","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","0","40660","","","","0","","15","0","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","12","7","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","80","25830","","","","90","","20","10","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","13","10","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","50","","","65","93359","","","","70","","50","30","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","14","13","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","50","","","50","32808","","","","55","","30","15","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","15","16","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","70","","","80","22058","","","","80","","70","55","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","16","1","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","5","15486","","","","5","","5","5","","","","","","","","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-18T10:33:27.000Z",375429,"group_1","",419769,"1440","2560","session_1",1,"2022-02-18T10:16:45.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","55","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","United Kingdom","United Kingdom","","","","","0","","option_2","","","","","","","","","","","option_1","71","option_1","50","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","3","4","4","3","1","3","1","1","3","1","3","2","3","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","1","1","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","22","125903","","","","15","","24","5","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","2","12","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","51","","","41","130296","","","","54","","8","13","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","3","13","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","30","","","26","68266","","","","26","","25","26","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","4","7","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","2","141920","","","","3","","3","2","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","5","14","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","73","","","51","70278","","","","52","","23","23","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","6","9","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","62","","","65","66763","","","","75","","34","49","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","7","15","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","46","","","22","72182","","","","19","","21","13","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","8","8","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","35","89823","","","","52","","12","17","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","9","3","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","66","70705","","","","90","","25","32","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","10","11","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","51","","","26","85637","","","","41","","24","16","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","11","5","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","52","172165","","","","52","","50","49","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","12","10","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","63","","","64","72822","","","","66","","49","50","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","13","6","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","22","83733","","","","6","","29","11","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","14","4","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","51","83799","","","","67","","51","33","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","15","16","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","46","","","66","137107","","","","70","","68","43","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","16","2","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","52","88127","","","","51","","51","31","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-18T11:06:01.000Z",375426,"group_2","",419766,"768","1366","session_2",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:46:25.000Z",375425,"group_3","",419765,"1440","2560","session_3",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","19","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","Poland","Poland","","","","","0","","option_2","","","","","","","","","","","option_1","70","option_1","20","yes","","","","2022-02-18T10:46:25.000Z",375425,"group_3","",419765,"1440","2560","session_3",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","1","3","2","3","1","4","1","2","5","1","3","2","1","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:46:25.000Z",375425,"group_3","",419765,"1440","2560","session_3",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:46:25.000Z",375425,"group_3","",419765,"1440","2560","session_3",1,"2022-02-18T10:15:59.000Z","","","","not measured","",true
